,CHR_PCODE,CHR_SYS_SAMPLE_CDE,CHR_SAMPLE_DEL_GRP,CHR_LAB_ANAL_METHOD_NAME,CHR_ANALYSIS_DATE,CHR_TEST_TYPE,CHR_LAB_MATRIX_CDE,CHR_DILUTION_FACTOR,CHR_PREP_METHOD,CHR_PREP_DATE,CHR_LAB_NAME_CDE,CHR_QC_LEVEL,CHR_LAB_SAMPLE_ID,CHR_SUBSAMPLE_AMT,CHR_SUBSAMPLE_AMT_UNIT,CHR_FINAL_VOLUME,CHR_FINAL_VOLUME_UNIT,CHR_CAS_RN,CHR_RESULT_VALUE,CHR_RESULT_TYPE_CDE,CHR_REPORTABLE_RESULT,CHR_DETECT_FLAG,CHR_QLFR_SRC,CHR_LAB_QUAL,CHR_VALIDATED_YN,CHR_VALIDATION_DATE,CHR_VALIDATOR_QUAL,CHR_VALIDATOR_QUAL_EXPLN,CHR_METHOD_DETECT_LIMIT,CHR_REPORTING_DETECT_LIMIT,CHR_QUANTITATION_LIMIT,CHR_DETECTION_LIMIT_UNIT,CHR_RESULT_COMMENT,CHR_QC_ORIG_CONC,CHR_QC_SPIKE_ADDED,CHR_QC_SPIKE_MEASURED,CHR_QC_SPIKE_RECOVERY,CHR_QC_DUP_ORIG_CONC,CHR_QC_DUP_SPIKE_ADDED,CHR_QC_DUP_SPIKE_MEASURED,CHR_QC_DUP_SPIKE_RECOVERY,CHR_QC_RPD,CHR_QC_SPIKE_LCL,CHR_QC_SPIKE_UCL,CHR_QC_RPD_CL,CHR_QC_SPIKE_STATUS,CHR_QC_DUP_SPIKE_STATUS,CHR_QC_RPD_STATUS
2357,31,13-SAW-7.9-09282021-W,R2110176,SM10200H,10/14/2021 9:30,initial,WS,4,METHOD,9/30/2021 7:50,ALSRNY,quant,R2110176-007,1076,mL,1076,mL,479-61-8,2.33,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,NA,NA,0.15,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2358,66,13-SAW-7.9-09282021-W,R2110176,SM2340B,10/5/2021 1:24,initial,WS,1,,10/4/2021 0:00,ALSRNY,quant,R2110176-007,0,mL,NA,,HARD,249,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2359,100,13-SAW-7.9-09282021-W,R2110176,Calculation,9/29/2021 21:35,initial,WS,1,,,ALSRNY,quant,R2110176-007,0,mL,NA,,14797-55-8,0.891,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2360,101,13-SAW-7.9-09282021-W,R2110176,E353.2,10/12/2021 20:43,initial,WS,1,,,ALSRNY,quant,R2110176-007,10,mL,10,mL,NO3NO2N,0.902,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2361,102,13-SAW-7.9-09282021-W,R2110176,E353.2,9/29/2021 21:35,initial,WS,1,,,ALSRNY,quant,R2110176-007,10,mL,10,mL,14797-65-0,0.011,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,0.007,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2362,103,13-SAW-7.9-09282021-W,R2110176,Calculation,10/20/2021 11:45,initial,WS,1,,10/19/2021 0:00,ALSRNY,quant,R2110176-007,0,mL,NA,,7727-37-9,1.31,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2363,99,13-SAW-7.9-09282021-W,R2110176,E351.2,10/20/2021 11:45,initial,WS,1,METHOD,10/19/2021 15:02,ALSRNY,quant,R2110176-007,20,mL,20,mL,KN,0.41,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2364,121,13-SAW-7.9-09282021-W,R2110176,E365.1,10/14/2021 19:00,initial,WS,1,METHOD,10/13/2021 12:22,ALSRNY,quant,R2110176-007,20,mL,20,mL,7723-14-0,0.0532,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2365,162,13-SAW-7.9-09282021-W,R2110176,E180.1,9/29/2021 22:00,initial,WS,1,,,ALSRNY,quant,R2110176-007,NA,,NA,,TURB,6.1,TRG,Yes,Y,AE,0,Y,4/7/2022,T,low confidence in value due to Equipment Blank error,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2386,162,13-SAW-7.9-09282021-WDUP,R2110176,E180.1,9/29/2021 22:00,initial,WS,1,,,ALSRNY,quant,R2110176-007DUP,NA,,NA,,TURB,6,TRG,Yes,Y,AE,0,NA,NA,0,NA,0.06,NA,1,ntu,,6.1,NA,NA,NA,6.1,NA,NA,NA,1,NA,NA,20,,,NA
2387,27,13-SAW-1.11-09282021-WMS,R2110176,E300.0,10/4/2021 10:49,initial,WS,40,,,ALSRNY,quant,R2110176-001MS,10,mL,10,mL,16887-00-6,248,SC,Yes,Y,AE,0,NA,NA,0,NA,1.7,NA,8,mg/l,,178,80,248,87,NA,NA,NA,NA,,75,125,20,,,NA
2388,102,13-SAW-1.11-09282021-WMS,R2110176,E353.2,9/29/2021 21:32,initial,WS,1,,,ALSRNY,quant,R2110176-001MS,10,mL,10,mL,14797-65-0,0.28,SC,Yes,Y,AE,0,NA,NA,0,NA,0.007,NA,0.01,mg/l,,0.022,0.25,0.28,103,NA,NA,NA,NA,,75,125,20,,,NA
2389,101,13-SAW-18.4-09282021-WMS,R2110176,E353.2,10/12/2021 20:36,initial,WS,1,,,ALSRNY,quant,R2110176-005MS,10,mL,10,mL,NO3NO2N,1.35,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0015,NA,0.002,mg/l,,0.93,0.5,1.35,84,NA,NA,NA,NA,,75,125,20,,,NA
2390,99,13-SAW-18.4-09282021-WMS,R2110176,E351.2,10/20/2021 11:40,initial,WS,1,METHOD,10/19/2021 15:02,ALSRNY,quant,R2110176-005MS,20,mL,20,mL,KN,2.87,SC,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,0.28,2.5,2.87,104,NA,NA,NA,NA,,75,125,20,,,NA
2391,27,13-SAW-1.11-09282021-WSD,R2110176,E300.0,10/4/2021 10:56,initial,WS,40,,,ALSRNY,quant,R2110176-001DMS,10,mL,10,mL,16887-00-6,248,SC,Yes,Y,AE,0,NA,NA,0,NA,1.7,NA,8,mg/l,,NA,NA,NA,NA,178,80,248,88,<1,75,125,20,,,NA
2392,102,13-SAW-1.11-09282021-WSD,R2110176,E353.2,9/29/2021 21:32,initial,WS,1,,,ALSRNY,quant,R2110176-001DMS,10,mL,10,mL,14797-65-0,0.28,SC,Yes,Y,AE,0,NA,NA,0,NA,0.007,NA,0.01,mg/l,,NA,NA,NA,NA,0.022,0.25,0.28,103,<1,75,125,20,,,NA
2393,101,13-SAW-18.4-09282021-WSD,R2110176,E353.2,10/12/2021 20:38,initial,WS,1,,,ALSRNY,quant,R2110176-005DMS,10,mL,10,mL,NO3NO2N,1.35,SC,Yes,Y,AE,0,NA,NA,0,NA,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,0.93,0.5,1.35,85,<1,75,125,20,,,NA
2394,99,13-SAW-18.4-09282021-WSD,R2110176,E351.2,10/20/2021 11:41,initial,WS,1,METHOD,10/19/2021 15:02,ALSRNY,quant,R2110176-005DMS,20,mL,20,mL,KN,2.8,SC,Yes,Y,AE,0,NA,NA,0,NA,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,0.28,2.5,2.8,101,2,75,125,20,,,NA
2399,21,13-SAW-1.11-09282021-W,R2110176,E200.7,10/5/2021 0:47,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-001,10,mL,10,mL,7440-70-2,53200,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2400,71,13-SAW-1.11-09282021-W,R2110176,E200.7,10/5/2021 0:47,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-001,10,mL,10,mL,7439-95-4,17500,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2401,21,13-SAW-1.11-09282021-WMS,R2110176,E200.7,10/5/2021 0:50,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-001S,10,mL,10,mL,7440-70-2,54000,SC,Yes,Y,AE,0,NA,NA,0,NA,110,NA,1000,ug/l,,53200,2000,54000,40,NA,NA,NA,NA,,70,130,NA,*,,NA
2402,71,13-SAW-1.11-09282021-WMS,R2110176,E200.7,10/5/2021 0:50,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-001S,10,mL,10,mL,7439-95-4,19100,SC,Yes,Y,AE,0,NA,NA,0,NA,68,NA,1000,ug/l,,17500,2000,19100,80,NA,NA,NA,NA,,70,130,NA,,,NA
2403,21,13-SAW-1.11-09282021-WSD,R2110176,E200.7,10/5/2021 0:53,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-001SD,10,mL,10,mL,7440-70-2,54000,SC,Yes,Y,AE,0,NA,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,53200,2000,54000,40,0,70,130,20,*,*,NA
2404,71,13-SAW-1.11-09282021-WSD,R2110176,E200.7,10/5/2021 0:53,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-001SD,10,mL,10,mL,7439-95-4,19100,SC,Yes,Y,AE,0,NA,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,17500,2000,19100,80,0,70,130,20,,,NA
2405,21,13-SAW-0.2-09282021-W,R2110176,E200.7,10/5/2021 1:02,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-002,10,mL,10,mL,7440-70-2,50900,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2406,71,13-SAW-0.2-09282021-W,R2110176,E200.7,10/5/2021 1:02,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-002,10,mL,10,mL,7439-95-4,17400,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2407,21,13-SAW-4.8-09282021-W,R2110176,E200.7,10/5/2021 1:05,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-003,10,mL,10,mL,7440-70-2,52600,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2408,71,13-SAW-4.8-09282021-W,R2110176,E200.7,10/5/2021 1:05,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-003,10,mL,10,mL,7439-95-4,18600,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2409,21,13-SAW-0.2-09282021-W-EB,R2110176,E200.7,10/5/2021 1:09,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-004,10,mL,10,mL,7440-70-2,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,110,110,1000,ug/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2410,71,13-SAW-0.2-09282021-W-EB,R2110176,E200.7,10/5/2021 1:09,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-004,10,mL,10,mL,7439-95-4,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,68,68,1000,ug/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2411,21,13-SAW-18.4-09282021-W,R2110176,E200.7,10/5/2021 1:18,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-005,10,mL,10,mL,7440-70-2,49400,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2412,71,13-SAW-18.4-09282021-W,R2110176,E200.7,10/5/2021 1:18,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-005,10,mL,10,mL,7439-95-4,14800,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2413,21,13-SAW-10.8-09282021-W,R2110176,E200.7,10/5/2021 1:21,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-006,10,mL,10,mL,7440-70-2,67800,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2414,71,13-SAW-10.8-09282021-W,R2110176,E200.7,10/5/2021 1:21,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-006,10,mL,10,mL,7439-95-4,22700,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2415,21,13-SAW-7.9-09282021-W,R2110176,E200.7,10/5/2021 1:24,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-007,10,mL,10,mL,7440-70-2,63400,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,110,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2416,71,13-SAW-7.9-09282021-W,R2110176,E200.7,10/5/2021 1:24,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-007,10,mL,10,mL,7439-95-4,22100,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,68,NA,1000,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2417,21,13-SAW-7.9-09282021-WMS,R2110176,E200.7,10/5/2021 1:27,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-007S,10,mL,10,mL,7440-70-2,63900,SC,Yes,Y,AE,0,NA,NA,0,NA,110,NA,1000,ug/l,,63400,2000,63900,25,NA,NA,NA,NA,,70,130,NA,*,,NA
2418,71,13-SAW-7.9-09282021-WMS,R2110176,E200.7,10/5/2021 1:27,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-007S,10,mL,10,mL,7439-95-4,23700,SC,Yes,Y,AE,0,NA,NA,0,NA,68,NA,1000,ug/l,,22100,2000,23700,80,NA,NA,NA,NA,,70,130,NA,,,NA
2419,21,13-SAW-7.9-09282021-WSD,R2110176,E200.7,10/5/2021 1:30,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-007SD,10,mL,10,mL,7440-70-2,63400,SC,Yes,Y,AE,0,NA,NA,0,NA,110,NA,1000,ug/l,,NA,NA,NA,NA,63400,2000,63400,0,1,70,130,20,,*,NA
2420,71,13-SAW-7.9-09282021-WSD,R2110176,E200.7,10/5/2021 1:30,initial,WS,1,SW3010A,10/4/2021 0:00,ALSRNY,quant,R2110176-007SD,10,mL,10,mL,7439-95-4,23500,SC,Yes,Y,AE,0,NA,NA,0,NA,68,NA,1000,ug/l,,NA,NA,NA,NA,22100,2000,23500,70,1,70,130,20,,*,NA
2421,6,13-SAW-18.4-11022021-W,R2111530,SM 2320 B,11/5/2021 12:22,initial,WS,1,,,ALSRNY,quant,R2111530-001,0,mL,NA,,ALK,103,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2422,98,13-SAW-18.4-11022021-W,R2111530,E350.1,11/17/2021 13:37,initial,WS,1,,,ALSRNY,quant,R2111530-001,10,mL,10,mL,7664-41-7,0.024,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2423,27,13-SAW-18.4-11022021-W,R2111530,E300.0,11/5/2021 14:44,initial,WS,20,,,ALSRNY,quant,R2111530-001,10,mL,10,mL,16887-00-6,96.2,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,0.9,NA,4,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2424,31,13-SAW-18.4-11022021-W,R2111530,SM10200H,11/11/2021 11:00,initial,WS,1,METHOD,11/4/2021 21:00,ALSRNY,quant,R2111530-001,1038,mL,1038,mL,479-61-8,0.578,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,NA,NA,0.039,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2425,66,13-SAW-18.4-11022021-W,R2111530,SM2340B,11/8/2021 19:15,initial,WS,1,,11/5/2021 0:00,ALSRNY,quant,R2111530-001,0,mL,NA,,HARD,133,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2426,100,13-SAW-18.4-11022021-W,R2111530,Calculation,11/3/2021 15:48,initial,WS,1,,,ALSRNY,quant,R2111530-001,0,mL,NA,,14797-55-8,1.26,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2427,101,13-SAW-18.4-11022021-W,R2111530,E353.2,11/8/2021 22:29,initial,WS,1,,,ALSRNY,quant,R2111530-001,10,mL,10,mL,NO3NO2N,1.26,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2428,102,13-SAW-18.4-11022021-W,R2111530,E353.2,11/3/2021 15:48,initial,WS,1,,,ALSRNY,quant,R2111530-001,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,Y,4/7/2022,U,Analyte was analyzed for but not detected,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2429,103,13-SAW-18.4-11022021-W,R2111530,Calculation,11/19/2021 12:35,initial,WS,1,,11/18/2021 0:00,ALSRNY,quant,R2111530-001,0,mL,NA,,7727-37-9,1.58,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2430,99,13-SAW-18.4-11022021-W,R2111530,E351.2,11/19/2021 12:35,initial,WS,1,METHOD,11/18/2021 16:00,ALSRNY,quant,R2111530-001,20,mL,20,mL,KN,0.32,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2431,121,13-SAW-18.4-11022021-W,R2111530,E365.1,11/11/2021 19:13,initial,WS,1,METHOD,11/10/2021 13:46,ALSRNY,quant,R2111530-001,20,mL,20,mL,7723-14-0,0.024,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2432,162,13-SAW-18.4-11022021-W,R2111530,E180.1,11/3/2021 16:05,initial,WS,1,,,ALSRNY,quant,R2111530-001,NA,,NA,,TURB,1,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2433,6,13-SAW-10.8-11022021-W,R2111530,SM 2320 B,11/5/2021 12:35,initial,WS,1,,,ALSRNY,quant,R2111530-002,0,mL,NA,,ALK,146,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,1.8,NA,2,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2434,98,13-SAW-10.8-11022021-W,R2111530,E350.1,11/17/2021 13:42,initial,WS,1,,,ALSRNY,quant,R2111530-002,10,mL,10,mL,7664-41-7,0.041,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,0.003,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2435,27,13-SAW-10.8-11022021-W,R2111530,E300.0,11/5/2021 15:05,initial,WS,20,,,ALSRNY,quant,R2111530-002,10,mL,10,mL,16887-00-6,152,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,0.9,NA,4,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2436,31,13-SAW-10.8-11022021-W,R2111530,SM10200H,11/11/2021 11:00,initial,WS,4,METHOD,11/4/2021 21:00,ALSRNY,quant,R2111530-002,1040,mL,1040,mL,479-61-8,3.38,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,NA,NA,0.15,ug/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2437,66,13-SAW-10.8-11022021-W,R2111530,SM2340B,11/8/2021 19:37,initial,WS,1,,11/5/2021 0:00,ALSRNY,quant,R2111530-002,0,mL,NA,,HARD,199,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,NA,NA,6.62,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2438,100,13-SAW-10.8-11022021-W,R2111530,Calculation,11/3/2021 15:49,initial,WS,1,,,ALSRNY,quant,R2111530-002,0,mL,NA,,14797-55-8,1.06,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,NA,NA,0.01,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2439,101,13-SAW-10.8-11022021-W,R2111530,E353.2,11/8/2021 22:33,initial,WS,1,,,ALSRNY,quant,R2111530-002,10,mL,10,mL,NO3NO2N,1.06,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,0.0015,NA,0.002,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2440,102,13-SAW-10.8-11022021-W,R2111530,E353.2,11/3/2021 15:49,initial,WS,1,,,ALSRNY,quant,R2111530-002,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,Y,4/7/2022,U,Analyte was analyzed for but not detected,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2441,103,13-SAW-10.8-11022021-W,R2111530,Calculation,11/19/2021 12:39,initial,WS,1,,11/18/2021 0:00,ALSRNY,quant,R2111530-002,0,mL,NA,,7727-37-9,1.38,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,NA,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2442,99,13-SAW-10.8-11022021-W,R2111530,E351.2,11/19/2021 12:39,initial,WS,1,METHOD,11/18/2021 16:00,ALSRNY,quant,R2111530-002,20,mL,20,mL,KN,0.32,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,0.1,NA,0.1,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2443,121,13-SAW-10.8-11022021-W,R2111530,E365.1,11/11/2021 19:16,initial,WS,1,METHOD,11/10/2021 13:46,ALSRNY,quant,R2111530-002,20,mL,20,mL,7723-14-0,0.0534,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,0.0036,NA,0.005,mg/l,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2444,162,13-SAW-10.8-11022021-W,R2111530,E180.1,11/3/2021 16:05,initial,WS,1,,,ALSRNY,quant,R2111530-002,NA,,NA,,TURB,3.8,TRG,Yes,Y,AE,0,Y,4/7/2022,A,,0.06,NA,1,ntu,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2445,6,13-SAW-0-11022021-W-EB,R2111530,SM 2320 B,11/5/2021 12:54,initial,WS,1,,,ALSRNY,quant,R2111530-003,0,mL,NA,,ALK,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,1.8,1.8,2,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2446,98,13-SAW-0-11022021-W-EB,R2111530,E350.1,11/5/2021 22:16,initial,WS,1,,,ALSRNY,quant,R2111530-003,10,mL,10,mL,7664-41-7,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.003,0.003,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2447,27,13-SAW-0-11022021-W-EB,R2111530,E300.0,11/5/2021 12:17,initial,WS,10,,,ALSRNY,quant,R2111530-003,10,mL,10,mL,16887-00-6,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.5,0.5,2,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2448,31,13-SAW-0-11022021-W-EB,R2111530,SM10200H,11/11/2021 11:00,initial,WS,1,METHOD,11/4/2021 21:00,ALSRNY,quant,R2111530-003,989,mL,989,mL,479-61-8,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,NA,0.04,0.04,ug/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2449,66,13-SAW-0-11022021-W-EB,R2111530,SM2340B,11/8/2021 19:40,initial,WS,1,,11/5/2021 0:00,ALSRNY,quant,R2111530-003,0,mL,NA,,HARD,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,NA,6.62,6.62,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2450,100,13-SAW-0-11022021-W-EB,R2111530,Calculation,11/3/2021 16:18,initial,WS,1,,,ALSRNY,quant,R2111530-003,0,mL,NA,,14797-55-8,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,NA,0.01,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2451,101,13-SAW-0-11022021-W-EB,R2111530,E353.2,11/8/2021 22:34,initial,WS,1,,,ALSRNY,quant,R2111530-003,10,mL,10,mL,NO3NO2N,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.0015,0.0015,0.002,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
2452,102,13-SAW-0-11022021-W-EB,R2111530,E353.2,11/3/2021 16:18,initial,WS,1,,,ALSRNY,quant,R2111530-003,10,mL,10,mL,14797-65-0,NA,TRG,Yes,N,AE,U,NA,NA,0,NA,0.007,0.007,0.01,mg/l,not detected,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,NA
